,NTACode,NTAName,NTA Latitude,NTA Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5140,MN19,Turtle Bay-East Midtown,40.74664419283052,-73.96432670622185,UN Delegates Lounge,40.749602935809875,-73.96719499490706,Lounge
5141,MN19,Turtle Bay-East Midtown,40.74664419283052,-73.96432670622185,Delegates Dining Room,40.74954991847917,-73.96733738586897,Restaurant
5142,MN19,Turtle Bay-East Midtown,40.74664419283052,-73.96432670622185,Robert C. Moses Park Dog Run,40.74836702904172,-73.96892733269434,Dog Run
5143,QN66,Laurelton,40.67656192474254,-73.74434949278178,Silvers Crust,40.67698068821078,-73.74275121223475,Caribbean Restaurant
5144,QN66,Laurelton,40.67656192474254,-73.74434949278178,Jerk Hut,40.67568901573611,-73.73929001845812,Caribbean Restaurant
5145,QN66,Laurelton,40.67656192474254,-73.74434949278178,7-Eleven,40.6781193,-73.7453106,Convenience Store
5146,QN66,Laurelton,40.67656192474254,-73.74434949278178,The UPS Store,40.6764438,-73.7406992,Shipping Store
5147,QN66,Laurelton,40.67656192474254,-73.74434949278178,Yummy Taco,40.67686398077435,-73.74249434024698,Spanish Restaurant
5148,QN66,Laurelton,40.67656192474254,-73.74434949278178,crown fried chicken,40.676302928050724,-73.7411053511809,Wings Joint
5149,QN66,Laurelton,40.67656192474254,-73.74434949278178,Key Food,40.67751359793966,-73.74488105680699,Supermarket
5150,QN66,Laurelton,40.67656192474254,-73.74434949278178,Dunkin',40.67814807460458,-73.74701859667962,Donut Shop
5151,QN66,Laurelton,40.67656192474254,-73.74434949278178,Chase Bank,40.6755658894424,-73.7393961846828,Bank
5152,QN66,Laurelton,40.67656192474254,-73.74434949278178,Merrick Deli & Grill,40.67666037809806,-73.74235091835385,Deli / Bodega
5153,QN66,Laurelton,40.67656192474254,-73.74434949278178,Family Dollar,40.67563194850945,-73.73930269982046,Discount Store
5154,QN66,Laurelton,40.67656192474254,-73.74434949278178,Garden City Chinese Restaurant,40.677925,-73.74554,Chinese Restaurant
5155,QN66,Laurelton,40.67656192474254,-73.74434949278178,Merrick Flea Market,40.67840935,-73.74741576666666,Flea Market
5156,QN66,Laurelton,40.67656192474254,-73.74434949278178,Ridgewood Savings Bank,40.675668,-73.739851,Bank
5157,QN66,Laurelton,40.67656192474254,-73.74434949278178,R L C Technicians LLC,40.6749098501149,-73.7486457824707,Home Service
5158,QN66,Laurelton,40.67656192474254,-73.74434949278178,Health Conscious (Health Food Stores),40.67536639955755,-73.73874986880442,Vegetarian / Vegan Restaurant
5159,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Gantry Plaza State Park,40.74655794031174,-73.9580512046814,State / Provincial Park
5160,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Anable Basin Sailing Bar & Grill,40.749501559790104,-73.9557982234455,Bar
5161,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Sweetleaf,40.746825581589405,-73.95639857871936,Café
5162,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Maiella,40.747341,-73.957053,Italian Restaurant
5163,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Blend On The Water,40.748326708206264,-73.95675323615949,Latin American Restaurant
5164,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Crank Indoor Cycling Studio,40.74609994934506,-73.95660411830916,Cycle Studio
5165,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Yumpling,40.747008,-73.954841,Taiwanese Restaurant
5166,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,BLVD Wine Bar,40.74607082094463,-73.95687245115076,Wine Bar
5167,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Rockaway Brewing Co.,40.747336483161995,-73.95484307605413,Brewery
5168,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Blue Streak Wines & Spirits,40.7457824831587,-73.95698052227436,Wine Shop
5169,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Four Freedoms Park,40.750744,-73.960465,Park
5170,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,LIC Waterfront,40.745557295560424,-73.95848087095864,Scenic Lookout
5171,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Workout Factory,40.747425,-73.95378,Gym / Fitness Center
5172,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,iLoveKickboxing,40.747904,-73.955851,Sports Club
5173,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Dai Hachi,40.746355,-73.953215,Japanese Restaurant
5174,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Cannelle LIC,40.746012,-73.955319,Bakery
5175,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,LIC Flea & Food,40.74745358739247,-73.95472946920864,Flea Market
5176,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,LIC Bar,40.74690927761231,-73.95275949098875,Bar
5177,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Sweet Chick,40.745724494094226,-73.95323056125441,Fried Chicken Joint
5178,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Cyclo,40.745562530431286,-73.95346489700572,Vietnamese Restaurant
5179,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Manducatis Rustica,40.745959142740666,-73.95302063397736,Italian Restaurant
5180,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Murasaki,40.74566064782797,-73.95323983145857,Sushi Restaurant
5181,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Blend LIC,40.74532949046617,-73.95330515464566,Latin American Restaurant
5182,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,The UPS Store,40.7461153,-73.9532042,Shipping Store
5183,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Smallpox Hospital,40.75180783265311,-73.95978780326601,Monument / Landmark
5184,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,American Brass,40.744253,-73.958472,American Restaurant
5185,MN31,Lenox Hill-Roosevelt Island,40.748386875007895,-73.95764239784224,Strecker Memorial Laboratory,40.752473985397685,-73.95818813701861,Historic Site
5186,QN31,Hunters Point-Sunnyside-West Maspeth,40.73211498770086,-73.93565825988715,Bantry Bay Publick House,40.73566934760189,-73.93478031695868,Bar
5187,QN31,Hunters Point-Sunnyside-West Maspeth,40.73211498770086,-73.93565825988715,Penske Truck Rental,40.73517902801413,-73.93617583068851,Rental Service
5188,QN31,Hunters Point-Sunnyside-West Maspeth,40.73211498770086,-73.93565825988715,Sparta deli,40.732737236456515,-73.93735696987616,American Restaurant
5189,QN31,Hunters Point-Sunnyside-West Maspeth,40.73211498770086,-73.93565825988715,MTA - B24 Bus Stop (Van Dam),40.73516076902112,-73.93745783868609,Bus Station
5190,QN31,Hunters Point-Sunnyside-West Maspeth,40.73211498770086,-73.93565825988715,Van Dam Deli,40.7360196334015,-73.93658034191168,Deli / Bodega
5191,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,Jamaican Flavors,40.65976326955369,-73.77314186106653,Caribbean Restaurant
5192,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,Catfish Cafe,40.660673865031264,-73.76794409324079,Southern / Soul Food Restaurant
5193,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,Dollar Tree,40.663819375,-73.7687425,Discount Store
5194,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,Penske Truck Rental,40.66160865932821,-73.77505749464035,Rental Service
5195,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,Fedex,40.660050299299506,-73.76692190741163,Shipping Store
5196,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,McDonald's,40.66013487274811,-73.77385452389717,Fast Food Restaurant
5197,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,NY Convenience Store & Deli,40.660716,-73.768346,Sandwich Place
5198,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,G-Unit,40.66082,-73.76788,Men's Store
5199,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,MTA Bus - Q111/Q113LTD/Q114/Q114LTD (Guy R. Brewer Blvd & Farmers Blvd),40.6641465965735,-73.76862765302052,Bus Stop
5200,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,PAYOMATIC,40.660876182651386,-73.76781150698662,Check Cashing Service
5201,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,B&B Liquor,40.6642115502433,-73.76857085170924,Liquor Store
5202,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,MTA NYCT Q3 (Farmers Blvd/Guy Brewer Blvd),40.66422239660033,-73.76845594313934,Bus Station
5203,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,J & F Deli & Grill,40.663879,-73.767874,Deli / Bodega
5204,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,MTA Regional Bus Depot - John F. Kennedy (JFK),40.6603051850021,-73.77343142377256,Bus Station
5205,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,Five Towns Cafe,40.659861,-73.772901,Deli / Bodega
5206,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,Quick International Courier Inc,40.6592596,-73.7695356,Business Service
5207,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,Keyfood,40.664878845214844,-73.76860809326172,Grocery Store
5208,QN03,Springfield Gardens South-Brookville,40.662173424008465,-73.77063942686239,Fairfield Inn by Marriott New York JFK Airport - Fitness Center,40.66636462953559,-73.77169633950052,Gym
5209,QN98,Airport,40.63714303521219,-73.74708102620214,BayHouse,40.63728426353097,-73.74493104587089,Seafood Restaurant
5210,QN98,Airport,40.63714303521219,-73.74708102620214,Dollar Tree,40.6390409284813,-73.74197394840249,Discount Store
5211,QN98,Airport,40.63714303521219,-73.74708102620214,Landing Bar and Grill,40.639716,-73.743186,American Restaurant
5212,QN98,Airport,40.63714303521219,-73.74708102620214,Rockaway Blvd & Brookville Blvd,40.64004547337272,-73.7430250561709,Intersection
5213,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Sohna Punjab,40.6936660171671,-73.82923516567223,Indian Restaurant
5214,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Kaieteur Restaurant,40.69956989231225,-73.83079342640727,Caribbean Restaurant
5215,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Crunch - Richmond Hill,40.69856739999999,-73.8337737,Gym / Fitness Center
5216,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Crazy Willy's,40.69956267562657,-73.83227479195455,Latin American Restaurant
5217,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,India Cafe,40.69383781617939,-73.8277668901829,Indian Restaurant
5218,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,The Classic Diner,40.700039391718455,-73.83152051351573,Diner
5219,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Chase Bank,40.698384,-73.834178,Bank
5220,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Lenihans,40.694361842784446,-73.82783801994587,Bar
5221,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Mi Casa Bar & Restaurant,40.699400655375136,-73.832631001499,Latin American Restaurant
5222,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Rubie's Costume Company,40.700023,-73.829381,Clothing Store
5223,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Punjabi Kabab House,40.694523225097875,-73.82825417979532,Indian Restaurant
5224,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Dollar Tree,40.6987081632653,-73.8340451020408,Discount Store
5225,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,The UPS Store,40.7001684,-73.8308674,Shipping Store
5226,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Key Food,40.69915671859284,-73.83035473964,Supermarket
5227,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Caribbean Cabana,40.69907265775512,-73.83331633531554,Lounge
5228,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Papa John's Pizza,40.69339223311748,-73.82914717256668,Pizza Place
5229,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Subway,40.69976284736527,-73.83118422301158,Sandwich Place
5230,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Royal India Palace,40.69386810373014,-73.82847953130718,Indian Restaurant
5231,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Capital One Bank,40.6989087,-73.83342,Bank
5232,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Tandoori Hut,40.693623,-73.827339,Indian Restaurant
5233,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Villa Gardens Famous Pizza,40.694445616545025,-73.82730803838574,Pizza Place
5234,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Morris Park,40.69496610120663,-73.8257021579633,Speakeasy
5235,QN54,Richmond Hill,40.69593472760178,-73.82947663649554,Golden Chopstick Chinese Food,40.69947388019503,-73.8304969322277,Chinese Restaurant
5236,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Caterina Pizza,40.680558360178196,-73.88277842558055,Pizza Place
5237,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,McDonald's,40.67982955430789,-73.87916542970288,Fast Food Restaurant
5238,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,T-Mobile,40.6811904,-73.8812723,Mobile Phone Shop
5239,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,El Gran Mar de Plata,40.68216987577137,-73.87786514645846,Latin American Restaurant
5240,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Dunkin',40.67945277655429,-73.88049059755326,Donut Shop
5241,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Baskin-Robbins,40.67943034102861,-73.88046173390097,Ice Cream Shop
5242,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Family Dollar,40.681206,-73.879874,Discount Store
5243,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,White Castle,40.67912374882722,-73.8812536687787,Fast Food Restaurant
5244,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Tavares Restaurant,40.679396999999994,-73.88564699999999,Latin American Restaurant
5245,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,High Definition Fitness Center,40.67979957533884,-73.88149612070511,Gym / Fitness Center
5246,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,KFC,40.679832458496094,-73.87915802001953,Fried Chicken Joint
5247,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Wendy’s,40.680229176755745,-73.87792021036148,Fast Food Restaurant
5248,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Fine Fair International Super Market,40.680106,-73.88340699999999,Deli / Bodega
5249,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Puerto Plata Seafood,40.681514,-73.879961,Seafood Restaurant
5250,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,El Nuevo Puerto Plata Restaurant,40.681764,-73.879798,Caribbean Restaurant
5251,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Malik Pharmacy,40.680065,-73.88485899999999,Pharmacy
5252,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,MTA Subway - Norwood Ave (J/Z),40.68167191101222,-73.87924307275753,Metro Station
5253,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Reliance Construction NY Inc.,40.68291613986465,-73.88481616973877,Construction & Landscaping
5254,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,MTA Subway - Cleveland St (J),40.67973330187895,-73.8853010042463,Metro Station
5255,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Tony's Pizzeria,40.681933,-73.878874,Pizza Place
5256,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Cleveland Crown Fried Chicken,40.679497,-73.885358,Burger Joint
5257,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Crown Fried Chicken,40.68201446533203,-73.87874603271484,Fried Chicken Joint
5258,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Shell,40.679499,-73.877938,Gas Station
5259,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Gateway Beer Garden,40.681733,-73.878458,Wine Bar
5260,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Mandate of Heaven,40.68411,-73.883551,Boutique
5261,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Rosalinda Liquor Store,40.681825,-73.878193,Liquor Store
5262,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Toribio Restaurant,40.6821421,-73.8781535,Latin American Restaurant
5263,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Highland Park Children's Garden,40.68388202977955,-73.88581763595363,Garden
5264,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Highland Park Tennis Courts,40.683033,-73.88671,Tennis Court
5265,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Richie's Gym,40.67786111510718,-73.88629411826246,Gym
5266,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,Roti Shack,40.679275,-73.887198,Food
5267,BK83,Cypress Hills-City Line,40.681143999161996,-73.88233213147628,El Bohio Tipico,40.676677,-73.882196,Spanish Restaurant
5268,QN61,Jamaica,40.706121702163806,-73.79053012503633,Planet Fitness,40.70680251635861,-73.79041195891337,Gym / Fitness Center
5269,QN61,Jamaica,40.706121702163806,-73.79053012503633,Dollar Tree,40.704361689599665,-73.79239766567939,Discount Store
5270,QN61,Jamaica,40.706121702163806,-73.79053012503633,Jamaican Flavors,40.70559234462918,-73.79495109251091,Caribbean Restaurant
5271,QN61,Jamaica,40.706121702163806,-73.79053012503633,T-Mobile,40.7064618,-73.792689,Mobile Phone Shop
5272,QN61,Jamaica,40.706121702163806,-73.79053012503633,Gap Factory Store,40.705757,-73.79372,Clothing Store
5273,QN61,Jamaica,40.706121702163806,-73.79053012503633,Baskin-Robbins,40.706254,-73.792177,Ice Cream Shop
5274,QN61,Jamaica,40.706121702163806,-73.79053012503633,Subway,40.70656926762866,-73.79217167131794,Sandwich Place
5275,QN61,Jamaica,40.706121702163806,-73.79053012503633,Boston Market,40.705406,-73.794668,American Restaurant
5276,QN61,Jamaica,40.706121702163806,-73.79053012503633,U-Haul Moving & Storage of Jamaica,40.70413458716922,-73.7906102770728,Storage Facility
5277,QN61,Jamaica,40.706121702163806,-73.79053012503633,Tropical fantasy bar & lounge,40.70785010564497,-73.78684516070274,Bar
5278,QN61,Jamaica,40.706121702163806,-73.79053012503633,Dunkin',40.70623701708535,-73.79224111258293,Donut Shop
5279,QN61,Jamaica,40.706121702163806,-73.79053012503633,Domino's Pizza,40.70508496563212,-73.78630619755316,Pizza Place
5280,QN61,Jamaica,40.706121702163806,-73.79053012503633,AT&T,40.705504414937906,-73.79535779356956,Mobile Phone Shop
5281,QN61,Jamaica,40.706121702163806,-73.79053012503633,Subway,40.702372411791714,-73.79155887207328,Sandwich Place
5282,QN61,Jamaica,40.706121702163806,-73.79053012503633,Marshalls,40.70695,-73.7915552,Department Store
5283,QN61,Jamaica,40.706121702163806,-73.79053012503633,The Home Depot,40.7051308,-73.7927259,Hardware Store
5284,QN61,Jamaica,40.706121702163806,-73.79053012503633,Dunkin',40.70250763262357,-73.79165786871721,Donut Shop
5285,QN61,Jamaica,40.706121702163806,-73.79053012503633,Foot Locker,40.70523144295286,-73.79500508308416,Shoe Store
5286,QN61,Jamaica,40.706121702163806,-73.79053012503633,Mac Shack,40.706014,-73.792233,Fast Food Restaurant
5287,QN61,Jamaica,40.706121702163806,-73.79053012503633,Popeyes Louisiana Kitchen,40.702545434607885,-73.79155650574313,Fried Chicken Joint
5288,QN61,Jamaica,40.706121702163806,-73.79053012503633,Hot Point,40.70573654974637,-73.79428841624994,Women's Store
5289,QN61,Jamaica,40.706121702163806,-73.79053012503633,Para Ti Colombia Restaurant,40.708100388682084,-73.78658294677734,Colombian Restaurant
5290,QN61,Jamaica,40.706121702163806,-73.79053012503633,Jamaica Colosseum Mall,40.70724319692838,-73.79614699707986,Shopping Mall
5291,QN61,Jamaica,40.706121702163806,-73.79053012503633,Green Farm Supermarket,40.70791378643115,-73.79546338457213,Grocery Store
5292,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.56210037683441,-73.90755302325256,The Bayhouse,40.56487917186364,-73.91174631870155,Bar
5293,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.56210037683441,-73.90755302325256,Deidre Maeve's Supermarket,40.56126160500375,-73.91244684693159,Grocery Store
5294,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.56210037683441,-73.90755302325256,Blarney Castle,40.56138179753786,-73.91204670616655,Bar
5295,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.56210037683441,-73.90755302325256,Rockaway Point Yacht Club,40.564610840742695,-73.91015655713618,Harbor / Marina
5296,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.56210037683441,-73.90755302325256,Ridgewood Savings Bank,40.56136903679471,-73.91188834110449,Bank
5297,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.56210037683441,-73.90755302325256,Country Heart Cooking,40.561398,-73.912214,Diner
5298,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.56210037683441,-73.90755302325256,Winter Stores,40.56101765657107,-73.91215452192912,Convenience Store
5299,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.56210037683441,-73.90755302325256,Colony Theater Center,40.56447951087847,-73.91179856418516,Theater
5300,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.56210037683441,-73.90755302325256,Breezy Point Beach North,40.56411764228764,-73.91277457579992,Beach
5301,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,40.56210037683441,-73.90755302325256,Ad Hoc,40.564021000000004,-73.912842,Clothing Store
5302,QN99,park-cemetery-etc-Queens,40.56140790907722,-73.88559353058625,Fort Tilden Beach,40.5640553979749,-73.8833370661147,Beach
5303,QN99,park-cemetery-etc-Queens,40.56140790907722,-73.88559353058625,Rockaway Theatre Company,40.564449599452196,-73.88490310018534,Theater
5304,QN99,park-cemetery-etc-Queens,40.56140790907722,-73.88559353058625,Fort Tilden National Park,40.56546448705497,-73.8834633921903,National Park
5305,QN99,park-cemetery-etc-Queens,40.56140790907722,-73.88559353058625,Narcissus Garden,40.563915540959286,-73.88624762468345,Public Art
5306,QN99,park-cemetery-etc-Queens,40.56140790907722,-73.88559353058625,Rockaway! Moma PS1,40.56151,-73.883487,Art Gallery
5307,QN99,park-cemetery-etc-Queens,40.56140790907722,-73.88559353058625,Rockaway Rugby Club,40.562943,-73.88483,Sports Club
5308,QN99,park-cemetery-etc-Queens,40.56140790907722,-73.88559353058625,Rockaway Artists Alliance sTudios 6 & 7,40.56389582243908,-73.88621133862227,Art Gallery
5309,QN99,park-cemetery-etc-Queens,40.56140790907722,-73.88559353058625,Fort Tilden fields,40.56438514202888,-73.8859095083068,Baseball Field
5310,QN99,park-cemetery-etc-Queens,40.56140790907722,-73.88559353058625,Post Theatre at Ft. Tilden,40.56441587291416,-73.88512284988614,Theater
5311,BX10,Pelham Bay-Country Club-City Island,40.83489462058264,-73.78878928632643,Morris Yacht and Beach Club,40.837640698852454,-73.78437025756082,Bar
5312,BX10,Pelham Bay-Country Club-City Island,40.83489462058264,-73.78878928632643,The Crossbow,40.83264498219252,-73.79067803130569,Boat or Ferry
5313,BX99,park-cemetery-etc-Bronx,40.81915849079134,-73.8709212077637,Soundview Park,40.82047445506024,-73.87542701060937,Park
5314,BX99,park-cemetery-etc-Bronx,40.81915849079134,-73.8709212077637,Food Bazaar,40.82266527086588,-73.87382958043644,Supermarket
5315,BX99,park-cemetery-etc-Bronx,40.81915849079134,-73.8709212077637,Rite Aid,40.8230921,-73.8687359,Pharmacy
5316,BX99,park-cemetery-etc-Bronx,40.81915849079134,-73.8709212077637,Subway,40.82319021894908,-73.87348927835671,Sandwich Place
5317,BX27,Hunts Point,40.80775640036661,-73.88937338635495,Barretto Point Park,40.80581484210009,-73.88857378778161,Park
5318,BX27,Hunts Point,40.80775640036661,-73.88937338635495,Area 53 Paintball,40.806144,-73.88918,Paintball Field
5319,BX27,Hunts Point,40.80775640036661,-73.88937338635495,Sanitation Salvage Corp.,40.80888,-73.88706,Waste Facility
5320,BX27,Hunts Point,40.80775640036661,-73.88937338635495,Barreto Park Pool,40.80499200332133,-73.88848765862481,Pool
5321,BX27,Hunts Point,40.80775640036661,-73.88937338635495,mayrich construction corporation,40.809515000000005,-73.892616,Construction & Landscaping
5322,BX27,Hunts Point,40.80775640036661,-73.88937338635495,American Banana Company,40.806275,-73.885127,Food
5323,BX27,Hunts Point,40.80775640036661,-73.88937338635495,Club Eleven,40.810915,-73.892616,Nightclub
5324,BX27,Hunts Point,40.80775640036661,-73.88937338635495,Allen's Restaurant Corp,40.811732,-73.890545,Restaurant
5325,BX27,Hunts Point,40.80775640036661,-73.88937338635495,City Tamale Inc,40.8102546,-73.8846809,Mexican Restaurant
5326,BX27,Hunts Point,40.80775640036661,-73.88937338635495,"Dairyland, The Chefs' Warehouse",40.806282,-73.883848,Gourmet Shop
5327,BK82,East New York,40.65599219529509,-73.87665067566084,Burlington,40.65296353888366,-73.87311352591303,Department Store
5328,BK82,East New York,40.65599219529509,-73.87665067566084,Bath & Body Works,40.65353424243034,-73.8724050292872,Health & Beauty Service
5329,BK82,East New York,40.65599219529509,-73.87665067566084,Five Below,40.65402758002871,-73.872678213482,Discount Store
5330,BK82,East New York,40.65599219529509,-73.87665067566084,Michaels,40.65240735438358,-73.87372255325317,Arts & Crafts Store
5331,BK82,East New York,40.65599219529509,-73.87665067566084,T.J. Maxx,40.6527691309243,-73.8728985813941,Department Store
5332,BK82,East New York,40.65599219529509,-73.87665067566084,JCPenney,40.6518682,-73.8746732,Department Store
5333,BK82,East New York,40.65599219529509,-73.87665067566084,Pier 1 Imports,40.652668,-73.87312,Furniture / Home Store
5334,BK82,East New York,40.65599219529509,-73.87665067566084,AT&T,40.65423073780347,-73.87190378795577,Mobile Phone Shop
5335,BK82,East New York,40.65599219529509,-73.87665067566084,Applebee's Grill + Bar,40.65402971,-73.87383153,American Restaurant
5336,BK82,East New York,40.65599219529509,-73.87665067566084,Carter's,40.653999,-73.871751,Kids Store
5337,BK82,East New York,40.65599219529509,-73.87665067566084,New York & Company,40.652679443359375,-73.87325286865234,Women's Store
5338,BK82,East New York,40.65599219529509,-73.87665067566084,GameStop,40.653705,-73.872199,Video Game Store
5339,BK82,East New York,40.65599219529509,-73.87665067566084,T-Mobile,40.65268,-73.873253,Mobile Phone Shop
5340,BK82,East New York,40.65599219529509,-73.87665067566084,GNC,40.652668,-73.87312,Supplement Shop
5341,BK82,East New York,40.65599219529509,-73.87665067566084,Sally Beauty,40.654484,-73.871849,Cosmetics Shop
5342,BK82,East New York,40.65599219529509,-73.87665067566084,Lane Bryant,40.65323734901905,-73.8721221951065,Women's Store
5343,BK82,East New York,40.65599219529509,-73.87665067566084,Fusion East,40.65588180363638,-73.87352702044825,Caribbean Restaurant
